library.barcode,Assigned_cluster,Pseudotime_value,Pseudotime_branch,Differentiation,CellDay
stg5diff2_S5d6_b2.bcEGEH,sc_ec,0.5456815511163338,0,2,6
stg5diff2_S5d6_b2.bcCXNL,neurog3_late,0.4786205766710354,0,2,6
stg5diff2_S5d6_b2.bcHMHI,sc_beta,0.8008179959100205,1,2,6
stg5diff2_S5d6_b2.bcAFAE,sc_ec,0.7923031727379554,0,2,6
stg5diff2_S5d6_b2.bcEYUD,neurog3_mid,0.2220143182557761,1,2,6
stg5diff2_S5d6_b2.bcIBBI,neurog3_mid,0.2857961992136304,0,2,6
stg5diff2_S5d6_b2.bcEEYJ,sc_ec,0.745593419506463,0,2,6
stg5diff2_S5d6_b2.bcABXS,neurog3_late,0.4470838794233289,0,2,6
stg5diff2_S5d6_b2.bcGULY,sc_ec,0.560957696827262,0,2,6
stg5diff2_S5d6_b2.bcEMNE,neurog3_late,0.3891710353866317,0,2,6
stg5diff2_S5d6_b2.bcCIWT,sc_ec,0.8851351351351351,0,2,6
stg5diff2_S5d6_b2.bcFSCV,neurog3_mid,0.3175786369593709,0,2,6
stg5diff2_S5d6_b2.bcFTCZ,sc_ec,0.8823443008225618,0,2,6
stg5diff2_S5d6_b2.bcCLPB,sc_beta,0.6335378323108385,1,2,6
stg5diff2_S5d6_b2.bcCYDQ,neurog3_mid,0.2988935893263911,1,2,6
stg5diff2_S5d6_b2.bcCABL,sc_ec,0.9544653349001176,0,2,6
stg5diff2_S5d6_b2.bcHNOD,sc_ec,0.9062867215041128,0,2,6
stg5diff2_S5d6_b2.bcEKXO,sc_beta,0.729243353783231,1,2,6
stg5diff2_S5d6_b2.bcDGOH,sc_ec,0.8820505287896592,0,2,6
stg5diff2_S5d6_b2.bcBQUZ,sc_ec,0.6617215041128085,0,2,6
stg5diff2_S5d6_b2.bcEGUV,sc_ec,0.4994266055045872,0,2,6
stg5diff2_S5d6_b2.bcIDQI,neurog3_late,0.4713634884477709,1,2,6
stg5diff2_S5d6_b2.bcCYHL,sc_beta,0.5486707566462168,1,2,6
stg5diff2_S5d6_b2.bcCRDR,neurog3_late,0.6712690951821386,0,2,6
stg5diff2_S5d6_b2.bcIEPI,neurog3_mid,0.2387731858119101,1,2,6
stg5diff2_S5d6_b2.bcCDFJ,sc_ec,0.5706521739130435,0,2,6
stg5diff2_S5d6_b2.bcFUIS,neurog3_late,0.5809815950920245,1,2,6
stg5diff2_S5d6_b2.bcEIVI,sc_beta,0.7811860940695297,1,2,6
stg5diff2_S5d6_b2.bcGFFB,sc_beta,0.4798242759518386,1,2,6
stg5diff2_S5d6_b2.bcEWKP,sc_ec,0.7796709753231492,0,2,6
stg5diff2_S5d6_b2.bcEEAW,sc_ec,0.9456521739130436,0,2,6
stg5diff2_S5d6_b2.bcBXJW,sc_ec,0.8346063454759107,0,2,6
stg5diff2_S5d6_b2.bcFUUD,sc_ec,0.8343125734430082,0,2,6
stg5diff2_S5d6_b2.bcDOHD,neurog3_late,0.5957055214723926,1,2,6
stg5diff2_S5d6_b2.bcDZNU,sc_beta,0.7533742331288343,1,2,6
stg5diff2_S5d6_b2.bcHAEZ,sc_ec,0.8735311398354877,0,2,6
stg5diff2_S5d6_b2.bcIBLW,sc_beta,0.8959100204498978,1,2,6
stg5diff2_S5d6_b2.bcAHIO,sc_ec,0.9494712103407756,0,2,6
stg5diff2_S5d6_b2.bcETOK,neurog3_late,0.3920436055971363,1,2,6
stg5diff2_S5d6_b2.bcFDYY,sc_beta,0.811042944785276,1,2,6
stg5diff2_S5d6_b2.bcDTOG,sc_ec,0.9983842538190364,0,2,6
stg5diff2_S5d6_b2.bcHSAQ,sc_ec,0.7253231492361927,0,2,6
stg5diff2_S5d7_b2.bcFAYN,sc_ec,0.9324324324324323,0,2,7
stg5diff2_S5d7_b2.bcFHCP,neurog3_late,0.4162056622193296,1,2,7
stg5diff2_S5d7_b2.bcHZGH,sc_ec,0.8895417156286721,0,2,7
stg5diff2_S5d7_b2.bcCJCR,neurog3_mid,0.315940366972477,0,2,7
stg5diff2_S5d7_b2.bcBWCT,sc_beta,0.9987730061349692,1,2,7
stg5diff2_S5d7_b2.bcBZCN,neurog3_late,0.6153374233128834,1,2,7
stg5diff2_S5d7_b2.bcFWLH,sc_beta,0.661758691206544,1,2,7
stg5diff2_S5d7_b2.bcCCVJ,sc_ec,0.7742361927144537,0,2,7
stg5diff2_S5d7_b2.bcEGYJ,neurog3_late,0.4131142206313049,1,2,7
stg5diff2_S5d7_b2.bcIEIV,sc_beta,0.6431492842535788,1,2,7
stg5diff2_S5d7_b2.bcAXSP,sc_beta,0.985480572597137,1,2,7
stg5diff2_S5d7_b2.bcBMSX,sc_ec,0.6721504112808461,0,2,7
stg5diff2_S5d7_b2.bcESKJ,sc_ec,0.538924794359577,0,2,7
stg5diff2_S5d7_b2.bcBSMD,neurog3_late,0.8408997955010225,1,2,7
stg5diff2_S5d7_b2.bcFYGY,sc_beta,0.9298568507157464,1,2,7
stg5diff2_S5d7_b2.bcGUFI,sc_ec,0.7605757931844888,0,2,7
stg5diff2_S5d7_b2.bcBKMZ,neurog3_mid,0.2664646133682831,0,2,7
stg5diff2_S5d7_b2.bcFJTR,sc_beta,0.9494887525562372,1,2,7
stg5diff2_S5d7_b2.bcCYPM,neurog3_late,0.3799148099606815,0,2,7
stg5diff2_S5d7_b2.bcEKHH,sc_ec,0.8752937720329025,0,2,7
stg5diff2_S5d7_b2.bcFYCL,sc_ec,0.7831227967097532,0,2,7
stg5diff2_S5d7_b2.bcEGEZ,neurog3_early,0.2046859746176375,1,2,7
stg5diff2_S5d7_b2.bcCNPH,sc_ec,0.9162749706227968,0,2,7
stg5diff2_S5d7_b2.bcDHET,neurog3_mid,0.2644986893840105,0,2,7
stg5diff2_S5d7_b2.bcAMZB,sc_ec,0.8190364277320799,0,2,7
stg5diff2_S5d7_b2.bcECUC,neurog3_late,0.8745593419506463,0,2,7
stg5diff2_S5d7_b2.bcGTYF,sc_ec,0.9529964747356052,0,2,7
stg5diff2_S5d7_b2.bcIHMY,neurog3_late,0.4260321100917431,0,2,7
stg5diff2_S5d7_b2.bcCMBN,sc_beta,0.9445807770961144,1,2,7
stg5diff2_S5d7_b2.bcGBLV,prog_nkx61,0.1229254799869834,1,2,7
stg5diff2_S5d7_b2.bcHTBM,sc_ec,0.8985017626321974,0,2,7
stg5diff2_S5d7_b2.bcBBDP,sc_ec,0.8365158636897767,0,2,7
stg5diff2_S5d7_b2.bcBTAS,neurog3_late,0.4545380078636959,0,2,7
stg5diff2_S5d7_b2.bcBUOI,sc_ec,0.8579612220916568,0,2,7
stg5diff2_S5d7_b2.bcEBMH,sc_ec,0.8535546415981199,0,2,7
stg5diff2_S5d7_b2.bcENSX,sc_beta,0.9392638036809816,1,2,7
stg5diff2_S5d7_b2.bcHRAZ,sc_beta,0.7079754601226994,1,2,7
stg5diff2_S5d7_b2.bcAEOE,sc_beta,0.5660531697341513,1,2,7
stg5diff2_S5d7_b2.bcGZEO,sc_ec,0.9789952996474736,0,2,7
stg5diff2_S5d7_b2.bcAQXK,sc_ec,0.862367802585194,0,2,7
stg5diff2_S5d7_b2.bcDNMJ,sc_ec,0.6370446533490012,0,2,7
stg5diff2_S5d7_b2.bcDJCD,sc_beta,0.6758691206543967,1,2,7
stg5diff2_S5d7_b2.bcGRRF,sc_ec,0.9369858989424208,0,2,7
stg5diff2_S5d7_b2.bcHLZB,sc_ec,0.8714747356051704,0,2,7
stg5diff2_S5d7_b2.bcHQZM,sc_beta,0.952965235173824,1,2,7
stg5diff2_S5d7_b2.bcEZEA,sc_ec,0.6264688601645123,0,2,7
stg5diff2_S5d7_b2.bcIAOJ,neurog3_late,0.3864678899082568,0,2,7
stg5diff2_S5d7_b2.bcGYYH,sc_beta,0.7030674846625766,1,2,7
stg5diff2_S5d7_b2.bcHSCB,neurog3_mid,0.1882372214941022,0,2,7
stg5diff2_S5d7_b2.bcHGQP,sc_ec,0.9563748531139836,0,2,7
stg5diff2_S5d7_b2.bcEEPW,sc_beta,0.987525562372188,1,2,7
stg5diff2_S5d7_b2.bcEIBD,sc_beta,0.8462167689161555,1,2,7
stg5diff2_S5d7_b2.bcALPD,sc_ec,0.4999180865006553,0,2,7
stg5diff2_S5d7_b2.bcCMAP,sc_beta,0.9546012269938652,1,2,7
stg5diff2_S5d7_b2.bcDJBV,neurog3_mid,0.2345427920598763,1,2,7
stg5diff2_S5d7_b2.bcDPNP,sc_ec,0.5919506462984724,0,2,7
stg5diff2_S5d7_b2.bcCLOJ,sc_ec,0.5277614571092832,0,2,7
stg5diff2_S5d7_b2.bcBFLD,sc_ec,0.9970622796709754,0,2,7
stg5diff2_S5d7_b2.bcFWJB,prog_nkx61,0.1173001310615989,0,2,7
